_id,customerId,driverReview,driverRate,sentiment_score
664acecfeee087edfdfd8472,66458a9277e85070f209db60,,,
664ae5eea29f57e633a48dfe,661e22c3c81c2deaba77eed9,,,
664ae62ea29f57e633a49002,661e22c3c81c2deaba77eed9,,,
664ae671a29f57e633a49175,661e22c3c81c2deaba77eed9,,,
664ae748a29f57e633a49d9d,661e22c3c81c2deaba77eed9,,,
664ae775a29f57e633a49f32,661e22c3c81c2deaba77eed9,,,
664ae5d3a29f57e633a48d20,66179ce7ceea37b704f88e36,,,
664aecb3a29f57e633a4c5e6,66458a9277e85070f209db60,,,
664aee388e14bd6b98cb18da,66458a9277e85070f209db60,,5.0,
664af9f813c7a1b3646475c4,66179ce7ceea37b704f88e36,,,
664b0ebd7f62f4ab37a4abe8,66179ce7ceea37b704f88e36,,,
664b0fec7f62f4ab37a4afe3,6641a518116de033bd67042c,,,
664b1c4c459541444a0bebbb,664593a686f657c093aaef70,,,
664b1c82459541444a0bed56,664593a686f657c093aaef70,,,
664b1c2a459541444a0beb4f,66458a9277e85070f209db60,,,
664b1b1c459541444a0be3a6,66179ce7ceea37b704f88e36,,,
664b1de1459541444a0bf2d8,66458a9277e85070f209db60,,,
664b21ac459541444a0bfab3,66152b67efdbc4592e0ef055,,,
664c34a7875d6659e534f87e,664593a686f657c093aaef70,,,
664c34ce875d6659e534f923,664593a686f657c093aaef70,,,
664c3502875d6659e534fa5b,664593a686f657c093aaef70,,,
664c3fbc875d6659e53520b1,664593a686f657c093aaef70,,,
664c3fd5875d6659e5352265,664593a686f657c093aaef70,,,
664742ab5657fe26be4dc5ca,661e22c3c81c2deaba77eed9,,,
664c40fc875d6659e5352ea0,664593a686f657c093aaef70,,,
664c4167875d6659e535398e,664593a686f657c093aaef70,,,
664c4205875d6659e53549a1,664593a686f657c093aaef70,,,
664c4259875d6659e5355f1f,664593a686f657c093aaef70,,,
664c42f3875d6659e535be2e,661e22c3c81c2deaba77eed9,,,
664c436c875d6659e535d2d8,661e22c3c81c2deaba77eed9,,,
664c44d8875d6659e535da0c,661e22c3c81c2deaba77eed9,,,
664c45f1875d6659e535e0bd,664593a686f657c093aaef70,,,
664c4664875d6659e535e45d,664593a686f657c093aaef70,,,
664c491d875d6659e53600b9,664593a686f657c093aaef70,,,
664c494c875d6659e53605a0,664593a686f657c093aaef70,,,
664c4974875d6659e5360b1f,664593a686f657c093aaef70,,,
664c4584875d6659e535ddc9,661e22c3c81c2deaba77eed9,,,
664b3506459541444a0dffd3,66152b67efdbc4592e0ef055,,,
664c6f879a114ead9c48d22a,66458a9277e85070f209db60,,,
664c70a59a114ead9c48d48c,66458a9277e85070f209db60,,,
664c712e9a114ead9c48d5ce,66458a9277e85070f209db60,,,
664c717d9a114ead9c48d719,66458a9277e85070f209db60,,,
664c73789a114ead9c48d9ad,66458a9277e85070f209db60,,,
664c74099a114ead9c48daa5,66458a9277e85070f209db60,,,
664c74a69a114ead9c48dc03,66458a9277e85070f209db60,,,
664c75109a114ead9c48dcfd,664593a686f657c093aaef70,,,
664c753f9a114ead9c48de10,664593a686f657c093aaef70,,,
664c756a9a114ead9c48dee2,664593a686f657c093aaef70,,,
664c75879a114ead9c48dfba,664593a686f657c093aaef70,,,
664c760b4736ae9320802f30,664593a686f657c093aaef70,,,
664c76404736ae9320802ff8,664593a686f657c093aaef70,,,
664c767f4736ae93208030b7,664593a686f657c093aaef70,,,
664c76db4736ae9320803292,664593a686f657c093aaef70,,,
664c772286f466952ef29f22,664593a686f657c093aaef70,,,
664c773e86f466952ef2a00c,664593a686f657c093aaef70,,,
664c71679a114ead9c48d6a2,66179ce7ceea37b704f88e36,,,
664c79e886f466952ef2a74d,664593a686f657c093aaef70,,,
664c7cb7e49399cf0614f7cd,6641a518116de033bd67042c,,,
664c872de49399cf06155e92,66335bb31390b5f219e76597,,,
664c8744e49399cf061562db,66335bb31390b5f219e76597,,,
664c881298260207b7d78e5f,66335bb31390b5f219e76597,,,
664c86aee49399cf06154b40,6641a518116de033bd67042c,,,
664c88b398260207b7d790a1,66335bb31390b5f219e76597,,,
664c88e298260207b7d7917b,66335bb31390b5f219e76597,,,
664c84f4e49399cf06150dd2,660bd605ff307600d9436370,,,
664c8ced98260207b7d79f56,66335bb31390b5f219e76597,,,
664c8a8498260207b7d7970d,660bd605ff307600d9436370,,,
664c8f4098260207b7d7a6b5,66335bb31390b5f219e76597,,,
664c900b98260207b7d7a98b,66335bb31390b5f219e76597,,,
664c90c798260207b7d7ab1d,66335bb31390b5f219e76597,,,
664c927798260207b7d7aef9,66458a9277e85070f209db60,,,
664c929c98260207b7d7aff4,66458a9277e85070f209db60,,,
664c92b998260207b7d7b0bd,66458a9277e85070f209db60,,,
664c92da98260207b7d7b217,66458a9277e85070f209db60,,,
664c8e6398260207b7d7a313,660bd605ff307600d9436370,,,
664d6bb9f68a5f2a2985179b,66458a9277e85070f209db60,,,
664d6fdbf68a5f2a2985230c,66458a9277e85070f209db60,,,
664d6df2f68a5f2a29851e60,66179ce7ceea37b704f88e36,,,
664d73b1f68a5f2a29852aa4,66179ce7ceea37b704f88e36,,,
664d75a5f68a5f2a29852e85,66179ce7ceea37b704f88e36,,,
664d791d4c35a14f412114a2,65f183349643e73589d6c529,,,
66458aea77e85070f209dd11,66458a9277e85070f209db60,,,
664594ccbe11f9921e27354d,66458a9277e85070f209db60,,,
664596a8eca3582c8f3a9fbf,66458a9277e85070f209db60,,,
6645aaf7d3738c3cbe58d807,66458a9277e85070f209db60,,,
6645bdfaf291289037242aed,66458a9277e85070f209db60,,,
6645bec8f291289037242c30,66458a9277e85070f209db60,,,
6645bf50f291289037242dcd,66458a9277e85070f209db60,,5.0,
6645bfacf291289037242fb2,66458a9277e85070f209db60,,,
6645c023f2912890372431dc,66458a9277e85070f209db60,,5.0,
6645c0a2f2912890372434d8,66458a9277e85070f209db60,,,
6645c2ccf2912890372437c7,66458a9277e85070f209db60,,5.0,
6645df628308c17c3bf5dde3,66458a9277e85070f209db60,,5.0,
664d78134c35a14f41211020,66179ce7ceea37b704f88e36,,,
664d8fbb743ac819e9518e92,661e22c3c81c2deaba77eed9,,,
664d94e4743ac819e9519b20,66458a9277e85070f209db60,,,
664d7a674c35a14f412116c7,66152b67efdbc4592e0ef055,,,
664dbd1a22f620b109b3a16a,66458a9277e85070f209db60,,,
664dc79415a639942a90bfc0,661e22c3c81c2deaba77eed9,,,
664dd1d515a639942a917de1,664593a686f657c093aaef70,,,
664dd23315a639942a9181ed,664593a686f657c093aaef70,,,
664dd28315a639942a9184c1,661e22c3c81c2deaba77eed9,,,
664dd27d15a639942a9183f0,664593a686f657c093aaef70,,,
664dd07715a639942a914284,664af74213c7a1b3646470b7,,,
664dd41f15a639942a91a2ba,664af74213c7a1b3646470b7,,,
664dd99f88f5f864802a1fd8,664af74213c7a1b3646470b7,,,
664ddae788f5f864802a21b6,664af74213c7a1b3646470b7,,,
664dc3c015a639942a90afad,66458a9277e85070f209db60,,,
664dd11115a639942a9144d1,6641a518116de033bd67042c,,,
664ddca488f5f864802a2aee,66458a9277e85070f209db60,,,
664dde6288f5f864802a3314,6641a518116de033bd67042c,,,
664ddeb388f5f864802a34bf,6641a518116de033bd67042c,,,
664ddfae88f5f864802a3755,6641a518116de033bd67042c,,,
664de00388f5f864802a39a9,6641a518116de033bd67042c,,,
664de03188f5f864802a3b25,6641a518116de033bd67042c,,,
664de0df88f5f864802a58b1,6641a518116de033bd67042c,,,
664de0f088f5f864802a5e0f,6641a518116de033bd67042c,,,
664de1df88f5f864802a9c63,6641a518116de033bd67042c,,,
664de23188f5f864802aab80,664593a686f657c093aaef70,,,
664de26988f5f864802ab5ed,664593a686f657c093aaef70,,,
664de29088f5f864802abdb6,6641a518116de033bd67042c,,,
664de6c888f5f864802af1a5,6645912d337cbf3f6ade94a5,,,
664de08a88f5f864802a3ccf,66179ce7ceea37b704f88e36,,,
664de8ea88f5f864802af6c1,664593a686f657c093aaef70,,,
664ddcda88f5f864802a2e1c,66458a9277e85070f209db60,,,
664debddda419ee55f175c91,66335bb31390b5f219e76597,,,
664decebda419ee55f175ff6,66335bb31390b5f219e76597,,,
664ded08da419ee55f1761b4,66335bb31390b5f219e76597,,,
664dedf10f2ec649a86906e2,66335bb31390b5f219e76597,,,
664dee430f2ec649a8690813,66335bb31390b5f219e76597,,,
664deeac0f2ec649a8690965,66335bb31390b5f219e76597,,,
664def01f6b24a41caa03668,66335bb31390b5f219e76597,,,
664def91f6b24a41caa037f9,66335bb31390b5f219e76597,,,
664df0abceae21bf560bdfb4,66335bb31390b5f219e76597,,,
664ebef5ceae21bf560be571,66179ce7ceea37b704f88e36,,,
664ebfdfceae21bf560be90a,66179ce7ceea37b704f88e36,,,
664ec4ceceae21bf560bf056,661e22c3c81c2deaba77eed9,,,
664ec51aceae21bf560bf1a7,661e22c3c81c2deaba77eed9,,,
664ec5c8ceae21bf560bf373,661e22c3c81c2deaba77eed9,,,
664ec5f0ceae21bf560bf447,661e22c3c81c2deaba77eed9,,,
664ec344ceae21bf560bec08,66179ce7ceea37b704f88e36,,,
664ed075ceae21bf560c000a,66335bb31390b5f219e76597,,,
664ee0d8907ba16d132c68b3,664af74213c7a1b3646470b7,,,
664ee1d7907ba16d132c8122,664593a686f657c093aaef70,,,
664ee20f907ba16d132c845e,664af74213c7a1b3646470b7,,,
664ecae8ceae21bf560bf9ab,66179ce7ceea37b704f88e36,,,
664ee711907ba16d132d3828,661e22c3c81c2deaba77eed9,,,
664ee7d8907ba16d132d3b9e,66179ce7ceea37b704f88e36,,,
664ee87e907ba16d132d3ee7,661e22c3c81c2deaba77eed9,,,
664ee926907ba16d132d461d,66458a9277e85070f209db60,,,
664ee87d907ba16d132d3e97,66179ce7ceea37b704f88e36,,,
664eea98907ba16d132d5124,66179ce7ceea37b704f88e36,,,
664eec79907ba16d132d5895,66179ce7ceea37b704f88e36,,,
664eefe9c53a6e1e6e35c097,660bd605ff307600d9436370,,,
664ef122c53a6e1e6e35c4f6,66179ce7ceea37b704f88e36,,,
664efc2ac53a6e1e6e35ceb1,66179ce7ceea37b704f88e36,,,
664efc75c53a6e1e6e35d42c,66179ce7ceea37b704f88e36,,,
664efc8bc53a6e1e6e35d642,66179ce7ceea37b704f88e36,,,
664efcc0c53a6e1e6e35d966,66179ce7ceea37b704f88e36,,,
664ee4fb907ba16d132d14e7,664af74213c7a1b3646470b7,,,
664f03e3c53a6e1e6e3613b6,66335bb31390b5f219e76597,,,
664f0488c53a6e1e6e361589,66335bb31390b5f219e76597,,,
664f0502c53a6e1e6e3616c3,66335bb31390b5f219e76597,,,
664f0558c53a6e1e6e36183b,66335bb31390b5f219e76597,,,
664f0054c53a6e1e6e360360,66179ce7ceea37b704f88e36,,,
664f0659c53a6e1e6e361c3c,66179ce7ceea37b704f88e36,,,
664f061fc53a6e1e6e361b82,66335bb31390b5f219e76597,,,
664f0707c53a6e1e6e3624e1,66335bb31390b5f219e76597,,,
664f0761c53a6e1e6e3626f4,66335bb31390b5f219e76597,,,
664f07f5c53a6e1e6e3638cf,664af74213c7a1b3646470b7,,,
664f08a9c53a6e1e6e3675ab,664af74213c7a1b3646470b7,,,
664f11eec53a6e1e6e368df5,664af74213c7a1b3646470b7,,,
664f12f9c53a6e1e6e36a8d9,664af74213c7a1b3646470b7,,,
664f13365dd1bd7448ba562d,66458a9277e85070f209db60,,,
664f153ec53a6e1e6e36b3bc,661e22c3c81c2deaba77eed9,,,
664f1832c53a6e1e6e36bb38,664af74213c7a1b3646470b7,,,
664f1887c53a6e1e6e36bcd0,664af74213c7a1b3646470b7,,,
664f1d61cd27bc58f4c63b94,664af74213c7a1b3646470b7,,,
664f200dcd27bc58f4c64e24,664af74213c7a1b3646470b7,,,
664f0791c53a6e1e6e3628a9,66335bb31390b5f219e76597,,,
664f248e736399b35cb2d680,66179ce7ceea37b704f88e36,,,
664f25f3f02f9aa9081c98cd,66179ce7ceea37b704f88e36,,,
664f27daf02f9aa9081c9bad,66458a9277e85070f209db60,,,
664f2801f02f9aa9081c9d00,66458a9277e85070f209db60,,,
664f2829f02f9aa9081c9ebe,66458a9277e85070f209db60,,,
664f29e9f02f9aa9081ca49b,66458a9277e85070f209db60,,,
664f2a03f02f9aa9081ca5f1,66458a9277e85070f209db60,,,
664f29a2f02f9aa9081ca33a,66179ce7ceea37b704f88e36,,,
664f2adaf02f9aa9081caab1,66179ce7ceea37b704f88e36,,,
664f2c09f02f9aa9081caeb9,66179ce7ceea37b704f88e36,,,
664494891ca418980380176b,66336f1628f5fe5960a3cfc7,,,
664494871ca418980380171e,66336f1628f5fe5960a3cfc7,,,
664f2d1af02f9aa9081cb8ec,66458a9277e85070f209db60,,,
664f2d9bb95592b936f85d50,66458a9277e85070f209db60,,,
664f2ddfb95592b936f85f33,66458a9277e85070f209db60,,,
664f2d67f02f9aa9081cba73,66179ce7ceea37b704f88e36,,,
664f2f8a896d406bd22ad328,66458a9277e85070f209db60,,,
664f009dc53a6e1e6e36079a,660bd605ff307600d9436370,,,
664d79bf5e2357ded1353944,66458a9277e85070f209db60,,5.0,
664d7eda6732d4d523763e6c,66458a9277e85070f209db60,,5.0,
664d819b42c2f8070778b388,66458a9277e85070f209db60,,5.0,
664d824f42c2f8070778b652,66458a9277e85070f209db60,,5.0,
664d8966c974b23951fbb699,66458a9277e85070f209db60,,5.0,
664d8f9d1efd8f916fe79135,66458a9277e85070f209db60,,,
664f3014fd28443a885a10cf,66179ce7ceea37b704f88e36,,,
66386a4b66cccdd65ce2a17d,66349882113a22242ce73979,,4.0,
664f37effd28443a885a5ada,661e22c3c81c2deaba77eed9,,,
66389f06af1300cddf3be877,66349882113a22242ce73979,,,
664f37ccfd28443a885a5a26,660bd605ff307600d9436370,,,
664ff9239a0fe2cbd72289a3,664ff7f99a0fe2cbd722881f,,,
664ffa939a0fe2cbd7228a76,664ff7f99a0fe2cbd722881f,,,
664ffb639a0fe2cbd7228cac,664ff7f99a0fe2cbd722881f,,,
664ffc3e9a0fe2cbd7228e09,664ff7f99a0fe2cbd722881f,,,
664ffd329a0fe2cbd7228fb5,664ff7f99a0fe2cbd722881f,,,
6650043b9a0fe2cbd7229179,664ff7f99a0fe2cbd722881f,,,
665005379a0fe2cbd722927d,664ff7f99a0fe2cbd722881f,,,
665005cc9a0fe2cbd7229355,664ff7f99a0fe2cbd722881f,,,
665006019a0fe2cbd7229404,664ff7f99a0fe2cbd722881f,,,
6650066c9a0fe2cbd72295a1,660bd605ff307600d9436370,,,
6650062c9a0fe2cbd72294a1,664ff7f99a0fe2cbd722881f,,,
66500a4e9a0fe2cbd722974d,6641a518116de033bd67042c,,,
66500b2b9a0fe2cbd7229bf3,664ff7f99a0fe2cbd722881f,,,
66500b439a0fe2cbd7229dc9,664ff7f99a0fe2cbd722881f,,,
66500b789a0fe2cbd722a0c7,664ff7f99a0fe2cbd722881f,,,
66500a729a0fe2cbd7229875,6641a518116de033bd67042c,,,
66500c009a0fe2cbd722a69f,664ff7f99a0fe2cbd722881f,,,
66500c119a0fe2cbd722a9aa,664ff7f99a0fe2cbd722881f,,,
66500cef9a0fe2cbd722b35c,6641a518116de033bd67042c,,,
66500c2b9a0fe2cbd722adf3,664ff7f99a0fe2cbd722881f,,,
66500dbc9a0fe2cbd722bba1,6641a518116de033bd67042c,,,
664f34c9fd28443a885a212e,662798127f9cb4076e1c0677,,,
66501f6a2c3d8c13c76cf30f,661e22c3c81c2deaba77eed9,,,
665021262c3d8c13c76d2659,661e22c3c81c2deaba77eed9,,5.0,
66502503e82f35c4ca2485cc,664b3efd459541444a0e0fa8,,,
665028da8abedb72f0e326e8,664b3efd459541444a0e0fa8,,5.0,
665022242c3d8c13c76d2f55,660bd605ff307600d9436370,,,
66502b0c8abedb72f0e3dbf6,6641a518116de033bd67042c,,,
66502b388abedb72f0e3e6a2,6641a518116de033bd67042c,,,
66502b7b8abedb72f0e3f514,6641a518116de033bd67042c,,,
66502bf48abedb72f0e40d03,6641a518116de033bd67042c,,,
66502cb98abedb72f0e42ffb,6641a518116de033bd67042c,,,
665028aa8abedb72f0e323bc,66458a9277e85070f209db60,,,
66502a8cf7c584db9c085b3d,66160845abca487723a8794a,,5.0,
66502d1b8abedb72f0e440a9,6641a518116de033bd67042c,,,
66502d4e10cc80c57a772ac8,66160845abca487723a8794a,,5.0,
66502dfa8abedb72f0e46457,662798127f9cb4076e1c0677,,,
66502fe2eeb4ffcd35a5bf9a,664b3efd459541444a0e0fa8,,,
66502ea88abedb72f0e479e1,6641a518116de033bd67042c,,5.0,
664de6c688f5f864802af17c,66152b67efdbc4592e0ef055,,,
66503096eeb4ffcd35a5c398,662798127f9cb4076e1c0677,,,
6650377dd1a5dbf21277af29,661e22c3c81c2deaba77eed9,,,
665038ddd1a5dbf21277bbab,66152b67efdbc4592e0ef055,,,
66503910d1a5dbf21277be8a,661e22c3c81c2deaba77eed9,,5.0,
66502de88abedb72f0e45ee8,66458a9277e85070f209db60,,,
66503b1dd1a5dbf21277dce6,66458a9277e85070f209db60,,5.0,
66503b71d1a5dbf21277e002,66152b67efdbc4592e0ef055,,,
66503d49d1a5dbf21277ee2e,66152b67efdbc4592e0ef055,,,
66503dfbd1a5dbf21277f682,66152b67efdbc4592e0ef055,,,
66503f6ad1a5dbf21277fd0f,66152b67efdbc4592e0ef055,,,
66504006d1a5dbf212780066,66458a9277e85070f209db60,,,
66504099d1a5dbf2127802bd,66152b67efdbc4592e0ef055,,,
66504214d1a5dbf212780c46,66152b67efdbc4592e0ef055,,,
66504279d1a5dbf2127813cb,66152b67efdbc4592e0ef055,,,
6650425ed1a5dbf212781230,661e22c3c81c2deaba77eed9,,5.0,
665042dbd1a5dbf212781a63,66152b67efdbc4592e0ef055,,,
66504420d1a5dbf212784f92,662798127f9cb4076e1c0677,,,
66504479d1a5dbf212785622,662798127f9cb4076e1c0677,,,
66504f37d1a5dbf212787610,664b3efd459541444a0e0fa8,,,
665050a2d1a5dbf212787a25,664b3efd459541444a0e0fa8,,,
66505141d1a5dbf212787cd8,664b3efd459541444a0e0fa8,,,
665052d3b23cd5ea6b12fbf0,662f6d46ccf52ae31bbc1a12,,,
665052fab23cd5ea6b12ff1d,66152b67efdbc4592e0ef055,,,
6650535ab23cd5ea6b130d41,664b3efd459541444a0e0fa8,,,
665053ccb23cd5ea6b131534,6645912d337cbf3f6ade94a5,,,
66505fd5becebacba2df5e07,6645912d337cbf3f6ade94a5,,,
665044cfd1a5dbf212785deb,662798127f9cb4076e1c0677,,5.0,
665064fdbecebacba2df8f9f,662798127f9cb4076e1c0677,,,
665065a6becebacba2df9416,662798127f9cb4076e1c0677,,5.0,
665067afbecebacba2dfe904,662798127f9cb4076e1c0677,,,
66504239d1a5dbf212780f47,66458a9277e85070f209db60,,,
665080d14c5903ab6a108064,66458a9277e85070f209db60,,,
665080fb4c5903ab6a1082a0,664b3efd459541444a0e0fa8,,,
665081324c5903ab6a108761,66458a9277e85070f209db60,,,
665081694c5903ab6a108a0a,664b3efd459541444a0e0fa8,,,
665083464c5903ab6a109c7e,664b3efd459541444a0e0fa8,,,
66505352b23cd5ea6b130b90,66152b67efdbc4592e0ef055,,5.0,
665082074c5903ab6a109276,66458a9277e85070f209db60,,5.0,
665088084c5903ab6a10c3b7,664b3efd459541444a0e0fa8,,,
66508b304c5903ab6a10dedf,664b3efd459541444a0e0fa8,,,
664c704f9a114ead9c48d3c9,6630b4c4d721407bae633a93,,,
66540f03f003bf16fc02a79f,664b3efd459541444a0e0fa8,,,
66540f47f003bf16fc02ab4f,664b3efd459541444a0e0fa8,,,
66540fdaf003bf16fc02ad1c,664b3efd459541444a0e0fa8,,,
66541011f003bf16fc02addc,662f6d46ccf52ae31bbc1a12,,5.0,
6654112ef003bf16fc02b699,664b3efd459541444a0e0fa8,,,
6654118ef003bf16fc02c1f4,662ca2d8fb286140cd4f5181,,,
665411ccf003bf16fc02ca1a,662f6d46ccf52ae31bbc1a12,,5.0,
665413e97cb7079a0f12fe20,6645912d337cbf3f6ade94a5,,,
6654160b7cb7079a0f130a96,6645912d337cbf3f6ade94a5,,,
66541d1a7cb7079a0f131cf7,6645912d337cbf3f6ade94a5,,,
66541f7f7cb7079a0f1326d3,66335bb31390b5f219e76597,,5.0,
6654199e7cb7079a0f1313ed,660bd605ff307600d9436370,,,
665422797cb7079a0f133061,66335bb31390b5f219e76597,,,
6654229d7cb7079a0f13321c,66335bb31390b5f219e76597,,,
664ec713ceae21bf560bf620,66335bb31390b5f219e76597,,,
665080ac4c5903ab6a107eb8,662798127f9cb4076e1c0677,,5.0,
6654256e7cb7079a0f133929,662798127f9cb4076e1c0677,,,
665426267cb7079a0f133d40,66335bb31390b5f219e76597,,,
665425ef7cb7079a0f133bd8,662798127f9cb4076e1c0677,,,
66542a627cb7079a0f134475,662798127f9cb4076e1c0677,,5.0,
6654320d6f8070072c8e2c65,662798127f9cb4076e1c0677,,,
665432456f8070072c8e2d6e,662798127f9cb4076e1c0677,,5.0,
6654343e6f8070072c8e3724,662798127f9cb4076e1c0677,,5.0,
665433816f8070072c8e3341,66335bb31390b5f219e76597,,,
665435196f8070072c8e3a92,66335bb31390b5f219e76597,,,
665435526f8070072c8e3cfd,662798127f9cb4076e1c0677,,5.0,
665447af6f8070072c8f80a5,66458a9277e85070f209db60,,,
66544ac76f8070072c8f948b,660bd605ff307600d9436370,,5.0,
665448436f8070072c8f8913,66458a9277e85070f209db60,,,
6654234b7cb7079a0f1333fc,66335bb31390b5f219e76597,,,
66544e2b6f8070072c8fa3a8,662798127f9cb4076e1c0677,,5.0,
66544f026f8070072c8fa9c6,662798127f9cb4076e1c0677,,,
66544f916f8070072c8fafe6,662798127f9cb4076e1c0677,,,
665451236f8070072c8fb7c5,662798127f9cb4076e1c0677,,5.0,
6654526a6f8070072c8fbc21,661e22c3c81c2deaba77eed9,,,
665454106f8070072c8fcc7d,660bd605ff307600d9436370,,,
665453ee6f8070072c8fc6d5,662798127f9cb4076e1c0677,,5.0,
665454876f8070072c8fde14,662798127f9cb4076e1c0677,,,
6654553e6f8070072c8fe916,662798127f9cb4076e1c0677,,,
6654555f6f8070072c8febfe,662798127f9cb4076e1c0677,,5.0,
665456a26f8070072c8ff7a3,6645912d337cbf3f6ade94a5,,,
665456766f8070072c8ff439,662798127f9cb4076e1c0677,,5.0,
665457797565c6d97e0d5ecc,662798127f9cb4076e1c0677,,,
665457a37565c6d97e0d6429,662798127f9cb4076e1c0677,,5.0,
6654545a6f8070072c8fd2f3,660bd605ff307600d9436370,,5.0,
665459507565c6d97e0d785b,662798127f9cb4076e1c0677,,,
665459787565c6d97e0d79fa,662798127f9cb4076e1c0677,,5.0,
66545a197565c6d97e0d7e14,66335bb31390b5f219e76597,,,
66545a797565c6d97e0d802d,662798127f9cb4076e1c0677,,5.0,
66545a8f7565c6d97e0d8198,661e22c3c81c2deaba77eed9,,,
6654542f6f8070072c8fcfd0,66544c656f8070072c8f99ed,,,
66545bd97565c6d97e0da8b7,66335bb31390b5f219e76597,,,
66545c017565c6d97e0db20e,662798127f9cb4076e1c0677,,5.0,
66545c0b7565c6d97e0db415,66335bb31390b5f219e76597,,,
66545c507565c6d97e0db925,66335bb31390b5f219e76597,,5.0,
66545c607565c6d97e0dbabc,662798127f9cb4076e1c0677,,5.0,
66545d2f7565c6d97e0dc43a,662798127f9cb4076e1c0677,,5.0,
66545de67565c6d97e0dcc88,662798127f9cb4076e1c0677,,5.0,
66544cae6f8070072c8f9b80,66458a9277e85070f209db60,,,
66547d5d7565c6d97e0ecaa0,662798127f9cb4076e1c0677,,,
665485c07565c6d97e0edb7b,662798127f9cb4076e1c0677,,,
665485e87565c6d97e0edd00,662798127f9cb4076e1c0677,,,
66548f16e374cde86270dc2a,662798127f9cb4076e1c0677,,,
66555e09e374cde86271224d,660bd605ff307600d9436370,,,
665561fde374cde862712910,664b3efd459541444a0e0fa8,,,
66556597e374cde862713a5c,6645912d337cbf3f6ade94a5,,,
665569cce374cde862716b21,662798127f9cb4076e1c0677,,,
66556cd6e374cde8627174d1,66556c53e374cde862717282,,,
66556ca9e374cde8627173c3,662798127f9cb4076e1c0677,,,
66556e38e374cde8627178f7,664b3efd459541444a0e0fa8,,,
66557356ce4fb858718ff647,664b3efd459541444a0e0fa8,,,
6655784fce4fb85871900587,66458a9277e85070f209db60,,,
66557932ce4fb858719008fa,662798127f9cb4076e1c0677,,5.0,
66557748ce4fb858719002ac,664b3efd459541444a0e0fa8,,,
66557ed6ce4fb85871901f6b,66336f1628f5fe5960a3cfc7,,5.0,
66557cbece4fb85871901724,6645912d337cbf3f6ade94a5,,,
66557596ce4fb858718ffe80,660bd605ff307600d9436370,,5.0,
665580edce4fb858719029ba,660bd605ff307600d9436370,,5.0,
66558027ce4fb858719025f9,66458a9277e85070f209db60,,5.0,
665583b27bdac1a1571a60de,6641a518116de033bd67042c,,,
6655847d78283c5cef5a2c4f,6641a518116de033bd67042c,,,
664f3403fd28443a885a1e8c,66336f1628f5fe5960a3cfc7,,,
664f33f9fd28443a885a1de4,66336f1628f5fe5960a3cfc7,,,
664494851ca41898038016b9,66336f1628f5fe5960a3cfc7,,,
664494821ca418980380164b,66336f1628f5fe5960a3cfc7,,,
664494711ca4189803801321,66336f1628f5fe5960a3cfc7,,,
664494691ca41898038010d5,66336f1628f5fe5960a3cfc7,,,
6643395eaeb98cd7f074bea3,66336f1628f5fe5960a3cfc7,,,
66433948aeb98cd7f074bacd,66336f1628f5fe5960a3cfc7,,,
66432537af8675b913b01089,66336f1628f5fe5960a3cfc7,,,
